Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-07-06,The Paperboy,2012,https://boxd.it/6Owt1p,3.5,,peacock,2024-07-05
2024-07-06,Kinds of Kindness,2024,https://boxd.it/6OBXl5,5,,"theater, frida",2024-07-05
2024-07-08,Despicable Me 4,2024,https://boxd.it/6PtKIt,2.5,,"theater, regal, kerrigan",2024-07-07
2024-07-15,The Blackcoat's Daughter,2015,https://boxd.it/6SIW51,5,,,2024-07-14
2024-07-16,A Quiet Place: Day One,2024,https://boxd.it/6T9oCJ,4,,"theater, regal, kerrigan",2024-07-15
2024-07-17,Crumb Catcher,2023,https://boxd.it/6TBqLp,4,,"theater, alamo",2024-07-16
2024-07-18,Night of the Comet,1984,https://boxd.it/6TKaOv,4,Yes,"theater, alamo",2024-07-16
2024-07-18,Black Caesar,1973,https://boxd.it/6U4QLD,3.5,,"theater, alamo",2024-07-17
2024-07-19,Longlegs,2024,https://boxd.it/6Urd7Z,5,,"theater, frida",2024-07-18
2024-07-20,Black Bear,2020,https://boxd.it/6UTIzV,4,,amazon,2024-07-19
2024-07-23,Longlegs,2024,https://boxd.it/6WohDx,5,Yes,"theater, regal",2024-07-21
2024-07-23,Unbreakable,2000,https://boxd.it/6WofPV,5,Yes,"theater, frida, kerrigan",2024-07-22
2024-07-23,Signs,2002,https://boxd.it/6Wog05,4.5,Yes,"theater, frida, kerrigan",2024-07-22
2024-07-25,No One Will Save You,2023,https://boxd.it/6XfUc7,4,Yes,"hulu, kerrigan",2024-07-24
2024-07-25,Oddity,2024,https://boxd.it/6XfUrL,4,,"theater, regal",2024-07-24
2024-07-28,Noises Off...,1992,https://boxd.it/6YujEd,5,Yes,criterion,2024-07-27
2024-07-29,Clue,1985,https://boxd.it/6YUP23,5,Yes,"kerrigan, blu-ray",2024-07-27
2024-07-29,Drive-Away Dolls,2024,https://boxd.it/6YSI27,4,,peacock,2024-07-28
2024-07-29,Black Sheep,2006,https://boxd.it/6YWxoJ,2.5,,starz,2024-07-28
2024-07-29,Deadpool,2016,https://boxd.it/6Z7GBf,4,Yes,max,2024-07-28
2024-07-29,Deadpool 2,2018,https://boxd.it/6Z7GSP,4,Yes,disney+,2024-07-28
2024-07-30,Reefer Madness: The Movie Musical,2005,https://boxd.it/6ZhiX7,3.5,,prime,2024-07-28
2024-07-30,Deadpool & Wolverine,2024,https://boxd.it/6ZA2Th,4,,"theater, regal, imax",2024-07-29
2024-07-31,The Man from U.N.C.L.E.,2015,https://boxd.it/6ZUVsP,3,,netflix,2024-07-30
2024-07-31,Tenebre,1982,https://boxd.it/6ZYAp9,5,,criterion,2024-07-30
2024-07-31,Petite Maman,2021,https://boxd.it/6ZZMwN,5,,hulu,2024-07-30
2024-08-01,Twisters,2024,https://boxd.it/70nmFH,4,,"theater, regal",2024-07-31
2024-08-04,Trap,2024,https://boxd.it/71yfkt,4,,"theater, kerrigan, regal",2024-08-03
2024-08-06,The Silence of the Lambs,1991,https://boxd.it/72iLef,5,Yes,"kerrigan, blu-ray",2024-08-04
2024-08-07,Barbie,2023,https://boxd.it/72YQVn,5,Yes,"kerrigan, blu-ray",2024-08-05
2024-08-07,Little Shop of Horrors,1986,https://boxd.it/72YRdV,5,Yes,"blu-ray, kerrigan",2024-08-06
2024-08-09,Cuckoo,2024,https://boxd.it/73PN89,4,,"theater, frida",2024-08-08
2024-08-10,Old,2021,https://boxd.it/74eBi7,3.5,,peacock,2024-08-09
2024-08-12,Personal Shopper,2016,https://boxd.it/755qW7,4,,criterion,2024-08-11
2024-08-12,Working Girl,1988,https://boxd.it/759Y3X,3.5,,hulu,2024-08-11
2024-08-13,Borderlands,2024,https://boxd.it/75FAyh,2.5,,"theater, kerrigan, regal, imax",2024-08-12
2024-08-19,School of Rock,2003,https://boxd.it/78oXav,5,,"kerrigan, blu-ray",2024-08-18
2024-08-19,Crimson Peak,2015,https://boxd.it/78s97T,5,,"kerrigan, blu-ray",2024-08-18
2024-08-21,Alien: Romulus,2024,https://boxd.it/79j3H3,4,,"theater, kerrigan, regal, imax",2024-08-19
2024-08-21,The Conversation,1974,https://boxd.it/79npnR,5,Yes,"theater, frida",2024-08-20
2024-08-23,Roman Holiday,1953,https://boxd.it/79U1QV,5,,"theater, frida, kerrigan",2024-08-21
2024-08-24,Dìdi (弟弟),2024,https://boxd.it/7ajvHJ,4,,"theater, frida",2024-08-22
2024-08-24,Caligula: The Ultimate Cut,2023,https://boxd.it/7aFiI9,4,,"theater, frida",2024-08-23
2024-08-26,The Train,1964,https://boxd.it/7bJSAH,4,,"theater, kerrigan, frida",2024-08-25
2024-08-29,The Silence of the Lambs,1991,https://boxd.it/7cL1Of,5,Yes,"theater, frida, kerrigan",2024-08-26
2024-08-29,That's My Boy,2012,https://boxd.it/7cTt6L,3,Yes,netflix,2024-08-28
2024-08-29,Unfrosted,2024,https://boxd.it/7d2PDl,3,,netflix,2024-08-28
2024-08-29,Everything Everywhere All at Once,2022,https://boxd.it/7d2RbD,5,Yes,"imax, theater, regal, kerrigan",2024-08-28
2024-09-02,Princess Mononoke,1997,https://boxd.it/7eXaOl,5,Yes,"theater, frida, kerrigan",2024-08-30
2024-09-02,Bring It On,2000,https://boxd.it/7eX9Q1,3.5,Yes,"theater, frida, kerrigan",2024-08-31
2024-09-02,Jawbreaker,1999,https://boxd.it/7eXadz,3.5,,"theater, frida, kerrigan",2024-09-01
2024-09-12,The Hudsucker Proxy,1994,https://boxd.it/7jnlkz,5,,"theater, frida",2024-09-11
2024-09-21,Beetlejuice,1988,https://boxd.it/7mYzOT,4,Yes,"kerrigan, max",2024-09-11
2024-09-16,"Paris, Texas",1984,https://boxd.it/7kQ3cJ,5,Yes,"theater, frida",2024-09-14
2024-09-16,Hot Tub Time Machine,2010,https://boxd.it/7kXzYT,4,Yes,netflix,2024-09-15
2024-09-16,Players,2024,https://boxd.it/7l2fmF,3,,netflix,2024-09-15
2024-09-16,Anyone But You,2023,https://boxd.it/7l9eTR,4,Yes,netflix,2024-09-15
2024-09-16,Crazy Rich Asians,2018,https://boxd.it/7ldzS9,5,Yes,netflix,2024-09-15
2024-09-16,Sex Tape,2014,https://boxd.it/7lfYZ9,3,Yes,netflix,2024-09-15
2024-09-20,Venom,2018,https://boxd.it/7mBv1H,3.5,,disney+,2024-09-19
2024-09-20,The Accidental Husband,2008,https://boxd.it/7mN2rb,2.5,,peacock,2024-09-19
2024-09-21,Beetlejuice Beetlejuice,2024,https://boxd.it/7mYyfD,4,,"theater, regal, kerrigan",2024-09-19
2024-09-21,Sleeping with Other People,2015,https://boxd.it/7n0QPj,4,Yes,paramount+,2024-09-20
2024-09-21,The Substance,2024,https://boxd.it/7nhYfH,5,,"theater, frida",2024-09-20
2024-09-30,The Devil Wears Prada,2006,https://boxd.it/7r7UNh,5,Yes,,2024-09-21
2024-09-30,Ford v Ferrari,2019,https://boxd.it/7r7TfD,4,,,2024-09-27
2024-09-30,Queenpins,2021,https://boxd.it/7r7S5n,4,,netflix,2024-09-29
2024-09-30,Phantom Thread,2017,https://boxd.it/7r7SDf,5,,netflix,2024-09-29
2024-09-30,The Adjustment Bureau,2011,https://boxd.it/7rgNtR,5,,netflix,2024-09-29
2024-10-01,Reality+,2014,https://boxd.it/7rymz5,5,,mubi,2024-09-30
2024-10-01,Revenge,2017,https://boxd.it/7rKAXz,5,Yes,mubi,2024-09-30
2024-10-03,City of the Living Dead,1980,https://boxd.it/7snzKH,3,,alamo,2024-10-01
2024-10-03,Will & Harper,2024,https://boxd.it/7szuXl,5,,netflix,2024-10-02
2024-10-03,Uglies,2024,https://boxd.it/7szvld,3,,netflix,2024-10-02
2024-10-03,In Time,2011,https://boxd.it/7sDwM3,4,,hulu,2024-10-02
2024-10-04,Never Let Go,2024,https://boxd.it/7sVMIn,3.5,,"kerrigan, theater, regal",2024-10-03
2024-10-04,Double Date,2020,https://boxd.it/7t4b5B,5,,,2024-10-03
2024-10-05,Megalopolis,2024,https://boxd.it/7ttS71,2,,"theater, regal",2024-10-04
2024-10-05,The Beast,2023,https://boxd.it/7twzjN,4.5,,criterion,2024-10-04
2024-10-05,Evil Does Not Exist,2023,https://boxd.it/7tzJ5d,4,,criterion,2024-10-04
2024-10-07,Strange Darling,2023,https://boxd.it/7uhFhH,4,,,2024-10-05
2024-10-07,Goodnight Mommy,2014,https://boxd.it/7ur3lr,4,,mubi,2024-10-06
2024-10-07,My Old Ass,2024,https://boxd.it/7uz70t,4,,"theater, regal",2024-10-06
2024-10-07,Rabid,1977,https://boxd.it/7uz7H3,3.5,,criterion,2024-10-06
2024-10-07,It Follows,2014,https://boxd.it/7uFAgn,4.5,Yes,"peacock, kerrigan",2024-10-06
2024-10-07,The Visit,2015,https://boxd.it/7uIyUL,4,,"kerrigan, max",2024-10-06
2024-10-08,Terrifier,2016,https://boxd.it/7uUUgH,4,Yes,peacock,2024-10-07
2024-10-08,Terrifier 2,2022,https://boxd.it/7v4rId,5,Yes,prime,2024-10-07
2024-10-08,Sometimes I Think About Dying,2023,https://boxd.it/7vbz7X,3.5,,mubi,2024-10-07
2024-10-09,Smile,2022,https://boxd.it/7vDygZ,4,Yes,"blu-ray, kerrigan",2024-10-08
2024-10-10,Joker: Folie à Deux,2024,https://boxd.it/7w3LIf,4,,"theater, regal",2024-10-09
2024-10-11,Terrifier 3,2024,https://boxd.it/7wuuCt,5,,"theater, frida",2024-10-10
2024-10-12,Tahara,2020,https://boxd.it/7wTp2F,4,,mubi,2024-10-11
2024-10-12,Saturday Night,2024,https://boxd.it/7wY0NV,5,,"theater, regal",2024-10-11
2024-10-13,Guns Akimbo,2019,https://boxd.it/7xkiJV,3.5,,peacock,2024-10-12
2024-10-13,Ready or Not,2019,https://boxd.it/7xyfdF,5,Yes,theater,2024-10-12
2024-10-14,Next Goal Wins,2023,https://boxd.it/7y1iZv,3,,hulu,2024-10-13
2024-10-14,Gretel & Hansel,2020,https://boxd.it/7y4xFB,4,,pluto,2024-10-13
2024-10-14,Popstar: Never Stop Never Stopping,2016,https://boxd.it/7y8h0b,4,Yes,pluto,2024-10-13
2024-10-14,Speak No Evil,2024,https://boxd.it/7ycHh1,3,,"theater, kerrigan, regal",2024-10-13
2024-10-15,Frenzy,1972,https://boxd.it/7yFxnr,4,,"theater, frida",2024-10-14
2024-10-16,The Voyeurs,2021,https://boxd.it/7z60E9,4,,prime,2024-10-15
2024-10-16,Hard Candy,2005,https://boxd.it/7z6oxr,5,,prime,2024-10-15
2024-10-17,Black Swan,2010,https://boxd.it/7zxluX,5,Yes,"theater, kerrigan, frida",2024-10-16
2024-10-17,Portal: No Escape,2011,https://boxd.it/7zA9Lj,4,,youtube,2024-10-16
2024-10-18,Anon,2018,https://boxd.it/7zXL57,3.5,,netflix,2024-10-17
2024-10-19,The Exorcist,1973,https://boxd.it/7Ab4Jr,5,Yes,"theater, frida, kerrigan",2024-10-17
2024-10-19,Deadstream,2022,https://boxd.it/7Ab4jt,3.5,,shudder,2024-10-18
2024-10-19,V/H/S,2012,https://boxd.it/7AwoX1,3,,peacock,2024-10-18
2024-10-20,Ghostwatch,1992,https://boxd.it/7AUIs1,4,,"theater, frida, camp frida",2024-10-19
2024-10-20,Kill List,2011,https://boxd.it/7AYw8B,4,,"theater, frida, camp frida",2024-10-19
2024-10-20,The Descent,2005,https://boxd.it/7B2ADB,4,,"theater, frida, camp frida",2024-10-19
2024-10-20,28 Days Later,2002,https://boxd.it/7B6S8T,5,Yes,"theater, frida, camp frida",2024-10-19
2024-10-20,Dracula,1958,https://boxd.it/7B8Wmp,3,,"theater, frida, camp frida",2024-10-19
2024-10-20,Dog Soldiers,2002,https://boxd.it/7BaVqJ,3.5,,"theater, frida, camp frida",2024-10-19
2024-10-21,The Valet,2022,https://boxd.it/7Brpzt,4,,hulu,2024-10-20
2024-10-21,The Babadook,2014,https://boxd.it/7BJXtv,5,Yes,"netflix, kerrigan",2024-10-20
2024-10-22,Woman of the Hour,2023,https://boxd.it/7C9Cjh,5,,netflix,2024-10-21
2024-10-22,Godzilla,2014,https://boxd.it/7Chy3b,2,,"theater, frida, kerrigan",2024-10-21
2024-10-23,The Vourdalak,2023,https://boxd.it/7CEdNj,4,,"theater, kerrigan, frida",2024-10-22
2024-10-23,Hocus Pocus,1993,https://boxd.it/7CISIH,4,Yes,"theater, kerrigan, frida",2024-10-22
2024-10-24,Night of the Demon,1957,https://boxd.it/7Davsd,4,,"frida, theater, kerrigan",2024-10-23
2024-10-25,Gerald's Game,2017,https://boxd.it/7Dviwt,5,,netflix,2024-10-24
2024-10-25,The Fall,2006,https://boxd.it/7DDgMl,5,Yes,"theater, frida, kerrigan",2024-10-24
2024-10-26,Follow Her,2022,https://boxd.it/7DMaI1,3,,prime,2024-10-25
2024-10-27,The Mummy,1999,https://boxd.it/7EHrY5,4,Yes,"theater, frida, kerrigan",2024-10-25
2024-10-27,Fright Night,1985,https://boxd.it/7EHsTF,3,,"theater, frida, kerrigan, horrorbuzz",2024-10-26
2024-10-28,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/7FbKv7,5,Yes,"theater, kerrigan, Segerstrom",2024-10-27
2024-10-28,A Different Man,2024,https://boxd.it/7Fl9jD,4,,"theater, frida",2024-10-27
2024-10-29,Night of the Living Dead,1968,https://boxd.it/7FRbSp,4,,"theater, frida, kerrigan, 16mm, see it on 16mm",2024-10-28
2024-10-30,Smile 2,2024,https://boxd.it/7Gj6eb,4,,"theater, regal, kerrigan",2024-10-29
2024-10-30,Foxwood,2017,https://boxd.it/7GkeTt,5,,youtube,2024-10-29
2024-10-30,The Vicious,2019,https://boxd.it/7GkuGb,5,,youtube,2024-10-29
2024-10-30,Prefigured,2019,https://boxd.it/7GkFDR,5,,youtube,2024-10-29
2024-10-31,The Buildout,2023,https://boxd.it/7GDOBt,4,,,2024-10-30
2024-11-01,It's What's Inside,2024,https://boxd.it/7HjZPb,5,,netflix,2024-10-31
2024-11-04,Halloween,1978,https://boxd.it/7IQQg7,5,Yes,"theater, kerrigan, frida",2024-11-01
2024-11-04,Shaun of the Dead,2004,https://boxd.it/7IQRiN,5,Yes,"theater, frida, kerrigan",2024-11-02
2024-11-05,Mulholland Drive,2001,https://boxd.it/7JmB6l,5,Yes,"theater, frida, kerrigan",2024-11-03
2024-11-08,A Nightmare on Elm Street,1984,https://boxd.it/7KBvkF,4,Yes,"theater, frida, kerrigan",2024-11-06
2024-11-09,Scream,1996,https://boxd.it/7Loxzl,4,Yes,"theater, frida, kerrigan, 16mm, see it on 16mm",2024-11-07
2024-11-09,Anora,2024,https://boxd.it/7Low3D,5,,"theater, frida",2024-11-08
2024-11-12,We Live in Time,2024,https://boxd.it/7N4u1X,5,,"theater, alamo",2024-11-11
2024-11-12,Heretic,2024,https://boxd.it/7N7StH,5,,"theater, alamo",2024-11-11
2024-11-15,Troll 2,1990,https://boxd.it/7Om1cR,3,,"theater, alamo",2024-11-12
2024-11-15,Crawlspace,1986,https://boxd.it/7Om2jp,4,,"theater, alamo",2024-11-13
2024-11-17,The Big Lebowski,1998,https://boxd.it/7PblUh,5,Yes,"theater, kerrigan, frida",2024-11-15
2024-11-17,Child's Play,1988,https://boxd.it/7PlMCp,4,Yes,"theater, kerrigan, frida",2024-11-16
2024-11-17,Child's Play 2,1990,https://boxd.it/7PlN3b,4,,"theater, kerrigan, frida",2024-11-16
2024-11-17,Child's Play 3,1991,https://boxd.it/7PpFyX,4,,"theater, kerrigan, frida",2024-11-16
2024-11-17,Bride of Chucky,1998,https://boxd.it/7Pu7h9,4,,"theater, kerrigan, frida",2024-11-16
2024-11-18,Seed of Chucky,2004,https://boxd.it/7PJHDb,4,,"theater, kerrigan, frida",2024-11-16
2024-11-18,Spaceballs,1987,https://boxd.it/7Q3lCP,5,Yes,"theater, kerrigan, frida, 16mm, see it on 16mm",2024-11-17
2024-11-21,Who Framed Roger Rabbit,1988,https://boxd.it/7R9PMB,5,Yes,"theater, kerrigan, frida",2024-11-18
2024-11-27,The Philadelphia Story,1940,https://boxd.it/7Uy1jV,4,,"kerrigan, blu-ray",2024-11-26
2024-11-30,Pulp Fiction,1994,https://boxd.it/7W0WWZ,5,Yes,"theater, frida",2024-11-29
2024-12-03,The Cell,2000,https://boxd.it/7XIx2f,5,Yes,"theater, frida",2024-11-29
2024-12-03,Gladiator II,2024,https://boxd.it/7XIwnr,3.5,,"theater, kerrigan, regal",2024-12-01
2024-12-03,2001: A Space Odyssey,1968,https://boxd.it/7XIxhT,5,Yes,"theater, frida, kerrigan",2024-12-02
2024-12-07,Orphan,2009,https://boxd.it/7ZsmE9,4,Yes,"kerrigan, blu-ray",2024-12-04
2024-12-07,Paths of Glory,1957,https://boxd.it/7ZsmXb,4,,"theater, frida",2024-12-05
2024-12-07,Interstellar,2014,https://boxd.it/7Zsnjh,5,Yes,"theater, regal, 70mm, imax",2024-12-06
2024-12-11,Full Metal Jacket,1987,https://boxd.it/81yG5X,5,Yes,"theater, frida",2024-12-10
2024-12-11,Y2K,2024,https://boxd.it/81yHSL,5,,"theater, frida",2024-12-10
2024-12-14,Friday the 13th,1980,https://boxd.it/82YT6b,3,Yes,"theater, kerrigan, frida",2024-12-13
2024-12-16,Close Encounters of the Third Kind,1977,https://boxd.it/83Lx6h,4,,"theater, frida, kerrigan",2024-12-14
2024-12-16,Gremlins,1984,https://boxd.it/83LxzX,4,Yes,"theater, frida, kerrigan",2024-12-14
2024-12-16,The Princess Diaries,2001,https://boxd.it/83Ly1R,4,Yes,"theater, frida, kerrigan",2024-12-14
2024-12-16,Dumb and Dumber,1994,https://boxd.it/848hiH,5,Yes,"theater, kerrigan, frida",2024-12-15
2024-12-23,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/883iRf,5,Yes,"theater, kerrigan, frida",2024-12-18
2024-12-23,The Shining,1980,https://boxd.it/883jWZ,5,Yes,"theater, kerrigan, frida",2024-12-21
2024-12-23,The World According to Garp,1982,https://boxd.it/883kvF,3.5,,"theater, frida",2024-12-22
2024-12-23,Eyes Wide Shut,1999,https://boxd.it/88hRhp,5,Yes,"theater, frida",2024-12-22
2024-12-24,Elf,2003,https://boxd.it/890daX,4,Yes,"kerrigan, max",2024-12-23
2024-12-24,Four Christmases,2008,https://boxd.it/890dv7,3,Yes,"kerrigan, max",2024-12-23
2024-12-25,A Christmas Story,1983,https://boxd.it/89yq7b,5,Yes,"kerrigan, digital",2024-12-24
2024-12-25,Krampus,2015,https://boxd.it/89GzFR,4,,"kerrigan, max",2024-12-24
2024-12-25,8-Bit Christmas,2021,https://boxd.it/89JBJR,4,Yes,max,2024-12-24
2024-12-28,A Bad Moms Christmas,2017,https://boxd.it/8cms6x,4,Yes,max,2024-12-24
2024-12-26,The Wizard of Oz,1939,https://boxd.it/8al3dX,5,Yes,"kerrigan, max",2024-12-25
2024-12-26,Die Hard,1988,https://boxd.it/8ay2it,5,Yes,"kerrigan, digital",2024-12-25
2024-12-27,Violent Night,2022,https://boxd.it/8bt6Fb,4,Yes,"kerrigan, starz",2024-12-26
2024-12-28,Raising Arizona,1987,https://boxd.it/8c8xpV,5,Yes,criterion,2024-12-27
2024-12-29,Nutcrackers,2024,https://boxd.it/8cJr39,4,,hulu,2024-12-28
2024-12-29,Jingle All the Way,1996,https://boxd.it/8cOguj,3,Yes,hulu,2024-12-28
2024-12-29,Just Friends,2005,https://boxd.it/8cW0MH,3.5,Yes,hulu,2024-12-28
2024-12-29,Clerks III,2022,https://boxd.it/8d115T,5,,peacock,2024-12-28
2024-12-29,Jay and Silent Bob Reboot,2019,https://boxd.it/8dai8X,4,,prime,2024-12-28
2024-12-29,Uncle Buck,1989,https://boxd.it/8dfbhD,4,Yes,prime,2024-12-28
2024-12-30,Dont Look Back,1967,https://boxd.it/8dK6NV,4,,criterion,2024-12-29
2024-12-30,Carry-On,2024,https://boxd.it/8dT9fF,3.5,,netflix,2024-12-29
2024-12-30,Love Hard,2021,https://boxd.it/8ehycT,4,Yes,netflix,2024-12-29
2024-12-31,The Family Man,2000,https://boxd.it/8fdgJh,4,Yes,netflix,2024-12-30
2025-01-03,Sleepaway Camp,1983,https://boxd.it/8i5lF1,5,Yes,"theater, kerrigan, frida",2025-01-02
2025-01-04,Nosferatu,2024,https://boxd.it/8iRh9r,5,,"theater, kerrigan, frida",2025-01-03
2025-01-07,Wicked,2024,https://boxd.it/8m6lqt,5,,"theater, kerrigan, regal",2025-01-05
2025-01-09,Snack Shack,2024,https://boxd.it/8nXMOx,5,,prime,2025-01-08
2025-01-10,It Ends with Us,2024,https://boxd.it/8p81LH,3,,netflix,2025-01-08
2025-01-11,Palindromes,2004,https://boxd.it/8qlrDJ,4,,"theater, frida",2025-01-10
2025-01-12,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/8rfIHb,5,Yes,"theater, frida",2025-01-11
2025-01-12,The Lord of the Rings: The Two Towers,2002,https://boxd.it/8rfKz9,5,Yes,"theater, frida",2025-01-11
2025-01-12,The Lord of the Rings: The Return of the King,2003,https://boxd.it/8rs8K5,5,Yes,"theater, frida",2025-01-11
2025-01-13,Dragonslayer,1981,https://boxd.it/8smQ3r,3,,"theater, kerrigan, frida",2025-01-12
2025-01-13,The Making of '...And God Spoke',1993,https://boxd.it/8smRcT,5,,"theater, kerrigan, frida",2025-01-12
2025-01-15,The Brutalist,2024,https://boxd.it/8tx2zX,5,,"theater, regal, imax",2025-01-13
2025-01-16,Stray Dog,1949,https://boxd.it/8ujlNZ,4,,"theater, frida",2025-01-14
2025-01-16,The Bad Sleep Well,1960,https://boxd.it/8ujmcv,4,,"theater, frida",2025-01-14
2025-01-16,Vox Lux,2018,https://boxd.it/8uKiiD,4,,tubi,2025-01-15
2025-01-17,Rap World,2024,https://boxd.it/8vpQEF,4,,"theater, frida",2025-01-16
2025-01-18,Short Night of Glass Dolls,1971,https://boxd.it/8w9klt,3,,"theater, frida",2025-01-17
2025-01-22,Conan the Barbarian,1982,https://boxd.it/8ztMpb,3,,"theater, frida",2025-01-19
2025-01-21,The Substance,2024,https://boxd.it/8yIF5p,5,Yes,"theater, frida, kerrigan",2025-01-20
2025-01-22,Krull,1983,https://boxd.it/8ztNN9,4,,"theater, frida, kerrigan",2025-01-21
2025-01-23,The Big Sleep,1946,https://boxd.it/8AahKN,4,,"theater, frida, kerrigan",2025-01-22
2025-01-25,Anora,2024,https://boxd.it/8BsXqP,5,Yes,"theater, frida",2025-01-24
2025-01-26,Inland Empire,2006,https://boxd.it/8CaNQB,5,,"theater, frida",2025-01-24
2025-01-28,Tank Girl,1995,https://boxd.it/8Ec0Wd,4,,"theater, kerrigan, frida",2025-01-27
2025-01-31,Cannibal! The Musical,1993,https://boxd.it/8Gccwp,4,,"theater, frida, kerrigan",2025-01-29
2025-01-31,The Wages of Fear,1953,https://boxd.it/8GccNl,5,,"theater, frida, kerrigan",2025-01-30
2025-02-03,Flow,2024,https://boxd.it/8HYndt,5,,"theater, frida, kerrigan",2025-02-01
2025-02-03,Eraserhead,1977,https://boxd.it/8HYoon,5,Yes,"theater, frida, kerrigan",2025-02-01
2025-02-04,La La Land,2016,https://boxd.it/8Jef5R,5,Yes,"theater, frida",2025-02-03
2025-02-08,The Brutalist,2024,https://boxd.it/8LdlP3,5,Yes,"thea, frida",2025-02-06
2025-02-08,Stop Making Sense,1984,https://boxd.it/8LDkYZ,5,Yes,"theater, frida, kerrigan",2025-02-07
2025-02-09,Casablanca,1942,https://boxd.it/8Misyx,5,,"theater, frida",2025-02-08
2025-02-09,The Umbrellas of Cherbourg,1964,https://boxd.it/8MivBJ,5,,"theater, frida",2025-02-08
2025-02-09,Queer,2024,https://boxd.it/8MtcfB,3.5,,"theater, frida",2025-02-08
2025-02-09,Blue Velvet,1986,https://boxd.it/8Mtdbb,5,Yes,"theater, frida",2025-02-08
2025-02-10,Vamps,2012,https://boxd.it/8Naigh,4,,prime,2025-02-09
2025-02-11,Not Quite Human,1987,https://boxd.it/8NpNCN,3,Yes,youtube,2025-02-10
2025-02-11,Open Windows,2014,https://boxd.it/8NvuI5,3.5,,peacock,2025-02-10
2025-02-11,View from the Top,2003,https://boxd.it/8NDszV,3,Yes,pluto,2025-02-10
2025-02-11,Dumplin',2018,https://boxd.it/8NLk2Z,4,,netflix,2025-02-10
2025-02-12,Hooking Up,2020,https://boxd.it/8NZIg5,4,,paramount+,2025-02-11
2025-02-12,The Late Bloomer,2016,https://boxd.it/8O4iJF,3,Yes,prime,2025-02-11
2025-02-12,Someone Great,2019,https://boxd.it/8O9rLv,3.5,Yes,netflix,2025-02-11
2025-02-12,Boy Kills World,2023,https://boxd.it/8Ocz7z,3,,hulu,2025-02-11
